title:Spriggys Wishlist v11_5_7Plus
dimwishlist:item=3222518097&perks=445755705,1561002382,4267945040,3425386926#notes:Upve7 MW Handling or Reload
dimwishlist:item=3222518097&perks=445755705,2420895100,4267945040,1015611457#notes:Upve7 MW Handling or Reload
dimwishlist:item=3222518097&perks=445755705,2420895100,1168162263,3425386926#notes:Upve7 MW Handling or Reload
dimwishlist:item=3222518097&perks=445755705,1168162263,1015611457#notes:Upve7 MW Handling or Reload
dimwishlist:item=3222518097&perks=1885400500,706527188,1015611457#notes:Upvp7 MW Range
dimwishlist:item=3222518097&perks=1885400500,588594999,2846385770#notes:Upvp7 MW Range
dimwishlist:item=3222518097&perks=1561002382,706527188,2846385770#notes:Upvp7 MW Range
dimwishlist:item=3222518097&perks=1561002382,4267945040,1015611457#notes:Upve7 MW Handling or Reload
dimwishlist:item=3222518097&perks=1561002382,1168162263,3425386926#notes:Upve7 MW Handling or Reload
dimwishlist:item=3222518097&perks=2420895100,1168162263,1015611457#notes:Upve7 MW Handling or Reload


//Antiope-D - U
//=================PvE=================
//Barrel
//2.0:2054312700:SC Holo
//1.5:87986589:GA Post
//1.0:87986588:GB Iron
//Magazine
//2.0:1087426260:Appended Mag
//1.5:3230963543:Flared Magwell
//1.0:2420895100:Extended Mag
//Perk 1
//3.0:2039302152:Slideways
//2.0:1645158859:Under Pressure
//1.0:2387244414:Zen Moment
//Perk 2
//3.0:1015611457:Kill Clip
//2.0:2213355989:High-Impact Reserves
//1.0:1631667848:Grave Robber
//MW Reload
//=================PvP=================
//Barrel
//2.0:2054312700:SC Holo
//Magazine
//2.0:1561002382:High-Caliber Rounds
//1.0:1885400500:Ricochet Rounds
//Perk 1
//3.0:588594999:Moving Target
//2.0:2387244414:Zen Moment
//1.0:957782887:Snapshot Sights
//Perk 2
//3.0:1015611457:Kill Clip
//2.0:1890422124:Tap the Trigger
//1.0:1359896290:Dynamic Sway Reduction
//MW Range or Handling
//=================Wishlist=================
dimwishlist:item=2561659919&perks=2054312700,1561002382,588594999,1015611457#notes:Upvp10 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1087426260,2039302152,1015611457#notes:Upve10 MW Reload
dimwishlist:item=2561659919&perks=2054312700,3230963543,2039302152,1015611457#notes:Upve9.5 MW Reload
dimwishlist:item=2561659919&perks=87986589,1087426260,2039302152,1015611457#notes:Upve9.5 MW Reload
dimwishlist:item=2561659919&perks=2054312700,1561002382,588594999,1890422124#notes:Upvp9 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1561002382,2387244414,1015611457#notes:Upvp9 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1885400500,588594999,1015611457#notes:Upvp9 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1087426260,2039302152,2213355989#notes:Upve9 MW Reload
dimwishlist:item=2561659919&perks=2054312700,1087426260,1645158859,1015611457#notes:Upve9 MW Reload
dimwishlist:item=2561659919&perks=2054312700,2420895100,2039302152,1015611457#notes:Upve9 MW Reload
dimwishlist:item=2561659919&perks=87986589,3230963543,2039302152,1015611457#notes:Upve9 MW Reload
dimwishlist:item=2561659919&perks=87986588,1087426260,2039302152,1015611457#notes:Upve9 MW Reload
dimwishlist:item=2561659919&perks=2054312700,3230963543,2039302152,2213355989#notes:Upve8.5 MW Reload
dimwishlist:item=2561659919&perks=2054312700,3230963543,1645158859,1015611457#notes:Upve8.5 MW Reload
dimwishlist:item=2561659919&perks=87986589,1087426260,2039302152,2213355989#notes:Upve8.5 MW Reload
dimwishlist:item=2561659919&perks=87986589,1087426260,1645158859,1015611457#notes:Upve8.5 MW Reload
dimwishlist:item=2561659919&perks=87986589,2420895100,2039302152,1015611457#notes:Upve8.5 MW Reload
dimwishlist:item=2561659919&perks=87986588,3230963543,2039302152,1015611457#notes:Upve8.5 MW Reload
dimwishlist:item=2561659919&perks=2054312700,1561002382,588594999,1359896290#notes:Upvp8 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1561002382,2387244414,1890422124#notes:Upvp8 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1561002382,957782887,1015611457#notes:Upvp8 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1561002382,2039302152,1015611457#notes:Upve8, Upvp7 MWpve Reload, MWpvp Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1885400500,588594999,1890422124#notes:Upvp8 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1885400500,2387244414,1015611457#notes:Upvp8 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1885400500,2039302152,1015611457#notes:Upve8 MW Reload
dimwishlist:item=2561659919&perks=2054312700,1087426260,588594999,1015611457#notes:Upve7, Upvp8 MWpve Reload, MWpvp Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1087426260,2387244414,1015611457#notes:Upve8, Upvp7 MWpve Reload, MWpvp Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1087426260,2039302152,1631667848#notes:Upve8 MW Reload
dimwishlist:item=2561659919&perks=2054312700,1087426260,1645158859,2213355989#notes:Upve8 MW Reload
dimwishlist:item=2561659919&perks=2054312700,3230963543,588594999,1015611457#notes:Upvp8 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,2420895100,588594999,1015611457#notes:Upvp8 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,2420895100,2039302152,2213355989#notes:Upve8 MW Reload
dimwishlist:item=2561659919&perks=2054312700,2420895100,1645158859,1015611457#notes:Upve8 MW Reload
dimwishlist:item=2561659919&perks=2054312700,588594999,1015611457#notes:Upvp8 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,2039302152,1015611457#notes:Upve8 MW Reload
dimwishlist:item=2561659919&perks=87986589,1561002382,588594999,1015611457#notes:Upvp8 MW Range or Handling
dimwishlist:item=2561659919&perks=87986589,3230963543,2039302152,2213355989#notes:Upve8 MW Reload
dimwishlist:item=2561659919&perks=87986589,3230963543,1645158859,1015611457#notes:Upve8 MW Reload
dimwishlist:item=2561659919&perks=87986588,1561002382,588594999,1015611457#notes:Upvp8 MW Range or Handling
dimwishlist:item=2561659919&perks=87986588,1087426260,2039302152,2213355989#notes:Upve8 MW Reload
dimwishlist:item=2561659919&perks=87986588,1087426260,1645158859,1015611457#notes:Upve8 MW Reload
dimwishlist:item=2561659919&perks=87986588,2420895100,2039302152,1015611457#notes:Upve8 MW Reload
dimwishlist:item=2561659919&perks=1561002382,588594999,1015611457#notes:Upvp8 MW Range or Handling
dimwishlist:item=2561659919&perks=1087426260,2039302152,1015611457#notes:Upve8 MW Reload
dimwishlist:item=2561659919&perks=2054312700,3230963543,2387244414,1015611457#notes:Upve7.5, Upvp7 MWpve Reload, MWpvp Range or Handling
dimwishlist:item=2561659919&perks=2054312700,3230963543,2039302152,1631667848#notes:Upve7.5 MW Reload
dimwishlist:item=2561659919&perks=2054312700,3230963543,1645158859,2213355989#notes:Upve7.5 MW Reload
dimwishlist:item=2561659919&perks=87986589,1561002382,2039302152,1015611457#notes:Upve7.5 MW Reload
dimwishlist:item=2561659919&perks=87986589,1885400500,2039302152,1015611457#notes:Upve7.5 MW Reload
dimwishlist:item=2561659919&perks=87986589,1087426260,2387244414,1015611457#notes:Upve7.5 MW Reload
dimwishlist:item=2561659919&perks=87986589,1087426260,2039302152,1631667848#notes:Upve7.5 MW Reload
dimwishlist:item=2561659919&perks=87986589,1087426260,1645158859,2213355989#notes:Upve7.5 MW Reload
dimwishlist:item=2561659919&perks=87986589,2420895100,2039302152,2213355989#notes:Upve7.5 MW Reload
dimwishlist:item=2561659919&perks=87986589,2420895100,1645158859,1015611457#notes:Upve7.5 MW Reload
dimwishlist:item=2561659919&perks=87986589,2039302152,1015611457#notes:Upve7.5 MW Reload
dimwishlist:item=2561659919&perks=87986588,3230963543,2039302152,2213355989#notes:Upve7.5 MW Reload
dimwishlist:item=2561659919&perks=87986588,3230963543,1645158859,1015611457#notes:Upve7.5 MW Reload
dimwishlist:item=2561659919&perks=3230963543,2039302152,1015611457#notes:Upve7.5 MW Reload
dimwishlist:item=2561659919&perks=2054312700,1561002382,588594999,2213355989#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1561002382,588594999,1631667848#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1561002382,588594999#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1561002382,2387244414,1359896290#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1561002382,957782887,1890422124#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1561002382,2039302152,2213355989#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=2054312700,1561002382,1645158859,1015611457#notes:Upve7, Upvp7 MWpve Reload, MWpvp Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1561002382,1015611457#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1885400500,588594999,1359896290#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1885400500,2387244414,1890422124#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1885400500,957782887,1015611457#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1885400500,2039302152,2213355989#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=2054312700,1885400500,1645158859,1015611457#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=2054312700,1087426260,588594999,1890422124#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,1087426260,2387244414,2213355989#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=2054312700,1087426260,957782887,1015611457#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=2054312700,1087426260,2039302152,1890422124#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=2054312700,1087426260,2039302152,1359896290#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=2054312700,1087426260,2039302152#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=2054312700,1087426260,1645158859,1631667848#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=2054312700,1087426260,1015611457#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=2054312700,3230963543,588594999,1890422124#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,2420895100,588594999,1890422124#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,2420895100,2387244414,1015611457#notes:Upve7, Upvp7 MWpve Reload, MWpvp Range or Handling
dimwishlist:item=2561659919&perks=2054312700,2420895100,2039302152,1631667848#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=2054312700,2420895100,1645158859,2213355989#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=2054312700,588594999,1890422124#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,2387244414,1015611457#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=2054312700,2039302152,2213355989#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=2054312700,1645158859,1015611457#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=87986589,1561002382,588594999,1890422124#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=87986589,1561002382,2387244414,1015611457#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=87986589,1885400500,588594999,1015611457#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=87986589,3230963543,2387244414,1015611457#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=87986589,3230963543,2039302152,1631667848#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=87986589,3230963543,1645158859,2213355989#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=87986588,1561002382,588594999,1890422124#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=87986588,1561002382,2387244414,1015611457#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=87986588,1561002382,2039302152,1015611457#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=87986588,1885400500,588594999,1015611457#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=87986588,1885400500,2039302152,1015611457#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=87986588,1087426260,2387244414,1015611457#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=87986588,1087426260,2039302152,1631667848#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=87986588,1087426260,1645158859,2213355989#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=87986588,2420895100,2039302152,2213355989#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=87986588,2420895100,1645158859,1015611457#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=87986588,2039302152,1015611457#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=1561002382,588594999,1890422124#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=1561002382,2387244414,1015611457#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=1885400500,588594999,1015611457#notes:Upvp7 MW Range or Handling
dimwishlist:item=2561659919&perks=1087426260,2039302152,2213355989#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=1087426260,1645158859,1015611457#notes:Upve7 MW Reload
dimwishlist:item=2561659919&perks=2420895100,2039302152,1015611457#notes:Upve7 MW Reload


//Apex Predator - U
//=================PvE=================
//Barrel
//2.0:3525010810:Quick Launch
//1.5:3798852852:Smart Drift Control
//1.0:981914802:Hard Launch
//Magazine
//2.0:3796465595:Impact Casing
//1.0:2985827016:Alloy Casing
//Perk 1
//3.0:3977735242:Tracking Module
//Perk 2
//3.0:3300816228:Auto-Loading Holster
//1.5:1015611457:Kill Clip
//MW Reload
//=================PvP=================
//Barrel
//2.0:1478423395:Volatile Launch
//1.5:1844523823:Confined Launch
//1.0:1441682018:Linear Compensator
//Magazine
//2.0:1996142143:Black Powder
//Perk 1
//3.0:3977735242:Tracking Module
//Perk 2
//3.0:957782887:Snapshot Sights
//MW Blast Radius
//=================Wishlist=================
dimwishlist:item=2545083870&perks=1478423395,1996142143,3977735242,957782887#notes:Upvp10 MW Blast Radius
dimwishlist:item=2545083870&perks=3525010810,3796465595,3977735242,3300816228#notes:Upve10 MW Reload
dimwishlist:item=2545083870&perks=1844523823,1996142143,3977735242,957782887#notes:Upvp9.5 MW Blast Radius
dimwishlist:item=2545083870&perks=3798852852,3796465595,3977735242,3300816228#notes:Upve9.5 MW Reload
dimwishlist:item=2545083870&perks=1441682018,1996142143,3977735242,957782887#notes:Upvp9 MW Blast Radius
dimwishlist:item=2545083870&perks=3525010810,2985827016,3977735242,3300816228#notes:Upve9 MW Reload
dimwishlist:item=2545083870&perks=981914802,3796465595,3977735242,3300816228#notes:Upve9 MW Reload
dimwishlist:item=2545083870&perks=3525010810,3796465595,3977735242,1015611457#notes:Upve8.5 MW Reload
dimwishlist:item=2545083870&perks=3798852852,2985827016,3977735242,3300816228#notes:Upve8.5 MW Reload
dimwishlist:item=2545083870&perks=1478423395,3796465595,3977735242,957782887#notes:Upvp8 MW Blast Radius
dimwishlist:item=2545083870&perks=1478423395,3796465595,3977735242,3300816228#notes:Upve8 MW Reload
dimwishlist:item=2545083870&perks=1478423395,2985827016,3977735242,957782887#notes:Upvp8 MW Blast Radius
dimwishlist:item=2545083870&perks=1478423395,3977735242,957782887#notes:Upvp8 MW Blast Radius
dimwishlist:item=2545083870&perks=1844523823,3796465595,3977735242,3300816228#notes:Upve8 MW Reload
dimwishlist:item=2545083870&perks=1441682018,3796465595,3977735242,3300816228#notes:Upve8 MW Reload
dimwishlist:item=2545083870&perks=3525010810,1996142143,3977735242,957782887#notes:Upvp8 MW Blast Radius
dimwishlist:item=2545083870&perks=3525010810,1996142143,3977735242,3300816228#notes:Upve8 MW Reload
dimwishlist:item=2545083870&perks=3525010810,3977735242,3300816228#notes:Upve8 MW Reload
dimwishlist:item=2545083870&perks=3798852852,1996142143,3977735242,957782887#notes:Upvp8 MW Blast Radius
dimwishlist:item=2545083870&perks=3798852852,3796465595,3977735242,1015611457#notes:Upve8 MW Reload
dimwishlist:item=2545083870&perks=981914802,1996142143,3977735242,957782887#notes:Upvp8 MW Blast Radius
dimwishlist:item=2545083870&perks=981914802,2985827016,3977735242,3300816228#notes:Upve8 MW Reload
dimwishlist:item=2545083870&perks=1996142143,3977735242,957782887#notes:Upvp8 MW Blast Radius
dimwishlist:item=2545083870&perks=3796465595,3977735242,3300816228#notes:Upve8 MW Reload
dimwishlist:item=2545083870&perks=1844523823,3796465595,3977735242,957782887#notes:Upvp7.5 MW Blast Radius
dimwishlist:item=2545083870&perks=1844523823,2985827016,3977735242,957782887#notes:Upvp7.5 MW Blast Radius
dimwishlist:item=2545083870&perks=1844523823,3977735242,957782887#notes:Upvp7.5 MW Blast Radius
dimwishlist:item=2545083870&perks=3525010810,2985827016,3977735242,1015611457#notes:Upve7.5 MW Reload
dimwishlist:item=2545083870&perks=3798852852,1996142143,3977735242,3300816228#notes:Upve7.5 MW Reload
dimwishlist:item=2545083870&perks=3798852852,3977735242,3300816228#notes:Upve7.5 MW Reload
dimwishlist:item=2545083870&perks=981914802,3796465595,3977735242,1015611457#notes:Upve7.5 MW Reload
dimwishlist:item=2545083870&perks=1478423395,1996142143,3977735242,3300816228#notes:Upvp7 MW Blast Radius
dimwishlist:item=2545083870&perks=1478423395,1996142143,3977735242,1015611457#notes:Upvp7 MW Blast Radius
